ORDER_NUM,TRX_DT,RAW_TRX_DT,PRICE,CALC_VALUE,CALC_FORMULA,EXCEL_FORMULA,MEAN,SQUARE_OF_DIFF
"0","2013/05/03","5/3/2013 12:00:00 AM","$7.749","0.0236","Natural Logarithm ($7.7490 / $7.5686)","=ln(D122/D121)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G122-H122)*(G122-H122)"
"0","2013/05/10","5/10/2013 12:00:00 AM","$7.694","-0.0071","Natural Logarithm ($7.6941 / $7.7490)","=ln(D123/D122)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G123-H123)*(G123-H123)"
"0","2013/05/17","5/17/2013 12:00:00 AM","$7.871","0.0227","Natural Logarithm ($7.8706 / $7.6941)","=ln(D124/D123)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G124-H124)*(G124-H124)"
"0","2013/05/24","5/24/2013 12:00:00 AM","$7.953","0.0104","Natural Logarithm ($7.9529 / $7.8706)","=ln(D125/D124)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G125-H125)*(G125-H125)"
"0","2013/05/31","5/31/2013 12:00:00 AM","$7.757","-0.0250","Natural Logarithm ($7.7569 / $7.9529)","=ln(D126/D125)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G126-H126)*(G126-H126)"
"0","2013/06/07","6/7/2013 12:00:00 AM","$7.820","0.0081","Natural Logarithm ($7.8196 / $7.7569)","=ln(D127/D126)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G127-H127)*(G127-H127)"
"0","2013/06/14","6/14/2013 12:00:00 AM","$7.753","-0.0086","Natural Logarithm ($7.7529 / $7.8196)","=ln(D128/D127)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G128-H128)*(G128-H128)"
"0","2013/06/21","6/21/2013 12:00:00 AM","$8.031","0.0353","Natural Logarithm ($8.0314 / $7.7529)","=ln(D129/D128)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G129-H129)*(G129-H129)"
"0","2013/06/28","6/28/2013 12:00:00 AM","$8.267","0.0289","Natural Logarithm ($8.2667 / $8.0314)","=ln(D130/D129)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G130-H130)*(G130-H130)"
"0","2013/07/05","7/5/2013 12:00:00 AM","$8.792","0.0616","Natural Logarithm ($8.7922 / $8.2667)","=ln(D131/D130)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G131-H131)*(G131-H131)"
"0","2013/07/12","7/12/2013 12:00:00 AM","$8.686","-0.0121","Natural Logarithm ($8.6863 / $8.7922)","=ln(D132/D131)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G132-H132)*(G132-H132)"
"0","2013/07/19","7/19/2013 12:00:00 AM","$8.761","0.0085","Natural Logarithm ($8.7608 / $8.6863)","=ln(D133/D132)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G133-H133)*(G133-H133)"
"0","2013/07/26","7/26/2013 12:00:00 AM","$8.800","0.0045","Natural Logarithm ($8.8000 / $8.7608)","=ln(D134/D133)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G134-H134)*(G134-H134)"
"0","2013/08/02","8/2/2013 12:00:00 AM","$8.706","-0.0108","Natural Logarithm ($8.7059 / $8.8000)","=ln(D135/D134)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G135-H135)*(G135-H135)"
"0","2013/08/09","8/9/2013 12:00:00 AM","$8.761","0.0063","Natural Logarithm ($8.7608 / $8.7059)","=ln(D136/D135)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G136-H136)*(G136-H136)"
"0","2013/08/16","8/16/2013 12:00:00 AM","$8.341","-0.0491","Natural Logarithm ($8.3412 / $8.7608)","=ln(D137/D136)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G137-H137)*(G137-H137)"
"0","2013/08/23","8/23/2013 12:00:00 AM","$8.400","0.0070","Natural Logarithm ($8.4000 / $8.3412)","=ln(D138/D137)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G138-H138)*(G138-H138)"
"0","2013/08/30","8/30/2013 12:00:00 AM","$8.165","-0.0284","Natural Logarithm ($8.1647 / $8.4000)","=ln(D139/D138)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G139-H139)*(G139-H139)"
"0","2013/09/06","9/6/2013 12:00:00 AM","$8.333","0.0204","Natural Logarithm ($8.3333 / $8.1647)","=ln(D140/D139)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G140-H140)*(G140-H140)"
"0","2013/09/13","9/13/2013 12:00:00 AM","$8.396","0.0075","Natural Logarithm ($8.3961 / $8.3333)","=ln(D141/D140)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G141-H141)*(G141-H141)"
"0","2013/09/20","9/20/2013 12:00:00 AM","$8.671","0.0322","Natural Logarithm ($8.6706 / $8.3961)","=ln(D142/D141)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G142-H142)*(G142-H142)"
"0","2013/09/27","9/27/2013 12:00:00 AM","$8.624","-0.0054","Natural Logarithm ($8.6235 / $8.6706)","=ln(D143/D142)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G143-H143)*(G143-H143)"
"0","2013/10/04","10/4/2013 12:00:00 AM","$8.678","0.0063","Natural Logarithm ($8.6784 / $8.6235)","=ln(D144/D143)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G144-H144)*(G144-H144)"
"0","2013/10/11","10/11/2013 12:00:00 AM","$8.718","0.0045","Natural Logarithm ($8.7176 / $8.6784)","=ln(D145/D144)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G145-H145)*(G145-H145)"
"0","2013/10/18","10/18/2013 12:00:00 AM","$8.941","0.0253","Natural Logarithm ($8.9412 / $8.7176)","=ln(D146/D145)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G146-H146)*(G146-H146)"
"0","2013/10/25","10/25/2013 12:00:00 AM","$9.537","0.0645","Natural Logarithm ($9.5373 / $8.9412)","=ln(D147/D146)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G147-H147)*(G147-H147)"
"0","2013/11/01","11/1/2013 12:00:00 AM","$9.286","-0.0267","Natural Logarithm ($9.2863 / $9.5373)","=ln(D148/D147)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G148-H148)*(G148-H148)"
"0","2013/11/08","11/8/2013 12:00:00 AM","$9.412","0.0134","Natural Logarithm ($9.4118 / $9.2863)","=ln(D149/D148)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G149-H149)*(G149-H149)"
"0","2013/11/15","11/15/2013 12:00:00 AM","$9.259","-0.0164","Natural Logarithm ($9.2588 / $9.4118)","=ln(D150/D149)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G150-H150)*(G150-H150)"
"0","2013/11/22","11/22/2013 12:00:00 AM","$9.341","0.0089","Natural Logarithm ($9.3412 / $9.2588)","=ln(D151/D150)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G151-H151)*(G151-H151)"
"0","2013/11/29","11/29/2013 12:00:00 AM","$9.439","0.0104","Natural Logarithm ($9.4392 / $9.3412)","=ln(D152/D151)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G152-H152)*(G152-H152)"
"0","2013/12/06","12/6/2013 12:00:00 AM","$9.561","0.0128","Natural Logarithm ($9.5608 / $9.4392)","=ln(D153/D152)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G153-H153)*(G153-H153)"
"0","2013/12/13","12/13/2013 12:00:00 AM","$9.294","-0.0283","Natural Logarithm ($9.2941 / $9.5608)","=ln(D154/D153)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G154-H154)*(G154-H154)"
"0","2013/12/20","12/20/2013 12:00:00 AM","$9.953","0.0685","Natural Logarithm ($9.9529 / $9.2941)","=ln(D155/D154)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G155-H155)*(G155-H155)"
"0","2013/12/27","12/27/2013 12:00:00 AM","$10.063","0.0110","Natural Logarithm ($10.0627 / $9.9529)","=ln(D156/D155)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G156-H156)*(G156-H156)"
"0","2014/01/03","1/3/2014 12:00:00 AM","$10.004","-0.0059","Natural Logarithm ($10.0039 / $10.0627)","=ln(D157/D156)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G157-H157)*(G157-H157)"
"0","2014/01/10","1/10/2014 12:00:00 AM","$10.043","0.0039","Natural Logarithm ($10.0431 / $10.0039)","=ln(D158/D157)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G158-H158)*(G158-H158)"
"0","2014/01/17","1/17/2014 12:00:00 AM","$10.000","-0.0043","Natural Logarithm ($10.0000 / $10.0431)","=ln(D159/D158)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G159-H159)*(G159-H159)"
"0","2014/01/24","1/24/2014 12:00:00 AM","$9.945","-0.0055","Natural Logarithm ($9.9451 / $10.0000)","=ln(D160/D159)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G160-H160)*(G160-H160)"
"0","2014/01/31","1/31/2014 12:00:00 AM","$9.949","0.0004","Natural Logarithm ($9.9490 / $9.9451)","=ln(D161/D160)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G161-H161)*(G161-H161)"
"0","2014/02/07","2/7/2014 12:00:00 AM","$9.910","-0.0039","Natural Logarithm ($9.9098 / $9.9490)","=ln(D162/D161)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G162-H162)*(G162-H162)"
"0","2014/02/14","2/14/2014 12:00:00 AM","$10.149","0.0239","Natural Logarithm ($10.1490 / $9.9098)","=ln(D163/D162)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G163-H163)*(G163-H163)"
"0","2014/02/21","2/21/2014 12:00:00 AM","$10.016","-0.0132","Natural Logarithm ($10.0157 / $10.1490)","=ln(D164/D163)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G164-H164)*(G164-H164)"
"0","2014/02/28","2/28/2014 12:00:00 AM","$10.400","0.0377","Natural Logarithm ($10.4000 / $10.0157)","=ln(D165/D164)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G165-H165)*(G165-H165)"
"0","2014/03/07","3/7/2014 12:00:00 AM","$10.596","0.0187","Natural Logarithm ($10.5961 / $10.4000)","=ln(D166/D165)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G166-H166)*(G166-H166)"
"0","2014/03/14","3/14/2014 12:00:00 AM","$10.604","0.0007","Natural Logarithm ($10.6039 / $10.5961)","=ln(D167/D166)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G167-H167)*(G167-H167)"
"0","2014/03/21","3/21/2014 12:00:00 AM","$11.098","0.0455","Natural Logarithm ($11.0980 / $10.6039)","=ln(D168/D167)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G168-H168)*(G168-H168)"
"0","2014/03/28","3/28/2014 12:00:00 AM","$10.835","-0.0240","Natural Logarithm ($10.8353 / $11.0980)","=ln(D169/D168)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G169-H169)*(G169-H169)"
"0","2014/04/04","4/4/2014 12:00:00 AM","$10.533","-0.0283","Natural Logarithm ($10.5333 / $10.8353)","=ln(D170/D169)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G170-H170)*(G170-H170)"
"0","2014/04/11","4/11/2014 12:00:00 AM","$10.247","-0.0276","Natural Logarithm ($10.2471 / $10.5333)","=ln(D171/D170)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G171-H171)*(G171-H171)"
"0","2014/04/25","4/25/2014 12:00:00 AM","$10.349","0.0099","Natural Logarithm ($10.3490 / $10.2471)","=ln(D172/D171)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G172-H172)*(G172-H172)"
"0","2014/05/02","5/2/2014 12:00:00 AM","$10.737","0.0368","Natural Logarithm ($10.7373 / $10.3490)","=ln(D173/D172)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G173-H173)*(G173-H173)"
"0","2014/05/09","5/9/2014 12:00:00 AM","$10.460","-0.0262","Natural Logarithm ($10.4600 / $10.7373)","=ln(D174/D173)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G174-H174)*(G174-H174)"
"0","2014/05/16","5/16/2014 12:00:00 AM","$10.450","-0.0010","Natural Logarithm ($10.4500 / $10.4600)","=ln(D175/D174)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G175-H175)*(G175-H175)"
"0","2014/05/23","5/23/2014 12:00:00 AM","$10.590","0.0133","Natural Logarithm ($10.5900 / $10.4500)","=ln(D176/D175)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G176-H176)*(G176-H176)"
"0","2014/05/30","5/30/2014 12:00:00 AM","$10.800","0.0196","Natural Logarithm ($10.8000 / $10.5900)","=ln(D177/D176)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G177-H177)*(G177-H177)"
"0","2014/06/06","6/6/2014 12:00:00 AM","$10.920","0.0110","Natural Logarithm ($10.9200 / $10.8000)","=ln(D178/D177)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G178-H178)*(G178-H178)"
"0","2014/06/13","6/13/2014 12:00:00 AM","$10.970","0.0046","Natural Logarithm ($10.9700 / $10.9200)","=ln(D179/D178)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G179-H179)*(G179-H179)"
"0","2014/06/20","6/20/2014 12:00:00 AM","$11.050","0.0073","Natural Logarithm ($11.0500 / $10.9700)","=ln(D180/D179)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G180-H180)*(G180-H180)"
"0","2014/06/27","6/27/2014 12:00:00 AM","$11.060","0.0009","Natural Logarithm ($11.0600 / $11.0500)","=ln(D181/D180)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G181-H181)*(G181-H181)"
"0","2014/07/11","7/11/2014 12:00:00 AM","$10.860","-0.0182","Natural Logarithm ($10.8600 / $11.0600)","=ln(D182/D181)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G182-H182)*(G182-H182)"
"0","2014/07/18","7/18/2014 12:00:00 AM","$10.770","-0.0083","Natural Logarithm ($10.7700 / $10.8600)","=ln(D183/D182)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G183-H183)*(G183-H183)"
"0","2014/07/25","7/25/2014 12:00:00 AM","$10.720","-0.0047","Natural Logarithm ($10.7200 / $10.7700)","=ln(D184/D183)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G184-H184)*(G184-H184)"
"0","2014/08/01","8/1/2014 12:00:00 AM","$10.360","-0.0342","Natural Logarithm ($10.3600 / $10.7200)","=ln(D185/D184)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G185-H185)*(G185-H185)"
"0","2014/08/08","8/8/2014 12:00:00 AM","$10.380","0.0019","Natural Logarithm ($10.3800 / $10.3600)","=ln(D186/D185)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G186-H186)*(G186-H186)"
"0","2014/08/15","8/15/2014 12:00:00 AM","$10.370","-0.0010","Natural Logarithm ($10.3700 / $10.3800)","=ln(D187/D186)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G187-H187)*(G187-H187)"
"0","2014/08/22","8/22/2014 12:00:00 AM","$10.650","0.0266","Natural Logarithm ($10.6500 / $10.3700)","=ln(D188/D187)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G188-H188)*(G188-H188)"
"0","2014/08/29","8/29/2014 12:00:00 AM","$10.610","-0.0038","Natural Logarithm ($10.6100 / $10.6500)","=ln(D189/D188)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G189-H189)*(G189-H189)"
"0","2014/09/05","9/5/2014 12:00:00 AM","$10.610","0.0000","Natural Logarithm ($10.6100 / $10.6100)","=ln(D190/D189)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G190-H190)*(G190-H190)"
"0","2014/09/12","9/12/2014 12:00:00 AM","$10.530","-0.0076","Natural Logarithm ($10.5300 / $10.6100)","=ln(D191/D190)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G191-H191)*(G191-H191)"
"0","2014/09/19","9/19/2014 12:00:00 AM","$10.460","-0.0067","Natural Logarithm ($10.4600 / $10.5300)","=ln(D192/D191)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G192-H192)*(G192-H192)"
"0","2014/09/26","9/26/2014 12:00:00 AM","$10.120","-0.0330","Natural Logarithm ($10.1200 / $10.4600)","=ln(D193/D192)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G193-H193)*(G193-H193)"
"0","2014/10/03","10/3/2014 12:00:00 AM","$10.150","0.0030","Natural Logarithm ($10.1500 / $10.1200)","=ln(D194/D193)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G194-H194)*(G194-H194)"
"0","2014/10/10","10/10/2014 12:00:00 AM","$9.950","-0.0199","Natural Logarithm ($9.9500 / $10.1500)","=ln(D195/D194)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G195-H195)*(G195-H195)"
"0","2014/10/17","10/17/2014 12:00:00 AM","$9.860","-0.0091","Natural Logarithm ($9.8600 / $9.9500)","=ln(D196/D195)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G196-H196)*(G196-H196)"
"0","2014/10/24","10/24/2014 12:00:00 AM","$10.160","0.0300","Natural Logarithm ($10.1600 / $9.8600)","=ln(D197/D196)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G197-H197)*(G197-H197)"
"0","2014/10/31","10/31/2014 12:00:00 AM","$10.750","0.0564","Natural Logarithm ($10.7500 / $10.1600)","=ln(D198/D197)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G198-H198)*(G198-H198)"
"0","2014/11/07","11/7/2014 12:00:00 AM","$10.760","0.0009","Natural Logarithm ($10.7600 / $10.7500)","=ln(D199/D198)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G199-H199)*(G199-H199)"
"0","2014/11/14","11/14/2014 12:00:00 AM","$10.770","0.0009","Natural Logarithm ($10.7700 / $10.7600)","=ln(D200/D199)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G200-H200)*(G200-H200)"
"0","2014/11/21","11/21/2014 12:00:00 AM","$10.700","-0.0065","Natural Logarithm ($10.7000 / $10.7700)","=ln(D201/D200)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G201-H201)*(G201-H201)"
"0","2014/11/28","11/28/2014 12:00:00 AM","$10.810","0.0102","Natural Logarithm ($10.8100 / $10.7000)","=ln(D202/D201)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G202-H202)*(G202-H202)"
"0","2014/12/05","12/5/2014 12:00:00 AM","$11.100","0.0265","Natural Logarithm ($11.1000 / $10.8100)","=ln(D203/D202)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G203-H203)*(G203-H203)"
"0","2014/12/12","12/12/2014 12:00:00 AM","$10.870","-0.0209","Natural Logarithm ($10.8700 / $11.1000)","=ln(D204/D203)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G204-H204)*(G204-H204)"
"0","2014/12/19","12/19/2014 12:00:00 AM","$11.020","0.0137","Natural Logarithm ($11.0200 / $10.8700)","=ln(D205/D204)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G205-H205)*(G205-H205)"
"0","2014/12/26","12/26/2014 12:00:00 AM","$11.170","0.0135","Natural Logarithm ($11.1700 / $11.0200)","=ln(D206/D205)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G206-H206)*(G206-H206)"
"0","2015/01/02","1/2/2015 12:00:00 AM","$11.045","-0.0113","Natural Logarithm ($11.0450 / $11.1700)","=ln(D207/D206)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G207-H207)*(G207-H207)"
"0","2015/01/09","1/9/2015 12:00:00 AM","$10.810","-0.0215","Natural Logarithm ($10.8100 / $11.0450)","=ln(D208/D207)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G208-H208)*(G208-H208)"
"0","2015/01/16","1/16/2015 12:00:00 AM","$10.810","0.0000","Natural Logarithm ($10.8100 / $10.8100)","=ln(D209/D208)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G209-H209)*(G209-H209)"
"0","2015/01/23","1/23/2015 12:00:00 AM","$10.990","0.0165","Natural Logarithm ($10.9900 / $10.8100)","=ln(D210/D209)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G210-H210)*(G210-H210)"
"0","2015/01/30","1/30/2015 12:00:00 AM","$11.010","0.0018","Natural Logarithm ($11.0100 / $10.9900)","=ln(D211/D210)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G211-H211)*(G211-H211)"
"0","2015/02/06","2/6/2015 12:00:00 AM","$11.570","0.0496","Natural Logarithm ($11.5700 / $11.0100)","=ln(D212/D211)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G212-H212)*(G212-H212)"
"0","2015/02/13","2/13/2015 12:00:00 AM","$11.700","0.0112","Natural Logarithm ($11.7000 / $11.5700)","=ln(D213/D212)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G213-H213)*(G213-H213)"
"0","2015/02/20","2/20/2015 12:00:00 AM","$11.680","-0.0017","Natural Logarithm ($11.6800 / $11.7000)","=ln(D214/D213)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G214-H214)*(G214-H214)"
"0","2015/02/27","2/27/2015 12:00:00 AM","$11.480","-0.0173","Natural Logarithm ($11.4800 / $11.6800)","=ln(D215/D214)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G215-H215)*(G215-H215)"
"0","2015/03/06","3/6/2015 12:00:00 AM","$11.360","-0.0105","Natural Logarithm ($11.3600 / $11.4800)","=ln(D216/D215)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G216-H216)*(G216-H216)"
"0","2015/03/13","3/13/2015 12:00:00 AM","$11.490","0.0114","Natural Logarithm ($11.4900 / $11.3600)","=ln(D217/D216)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G217-H217)*(G217-H217)"
"0","2015/03/20","3/20/2015 12:00:00 AM","$11.800","0.0266","Natural Logarithm ($11.8000 / $11.4900)","=ln(D218/D217)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G218-H218)*(G218-H218)"
"0","2015/03/27","3/27/2015 12:00:00 AM","$11.640","-0.0137","Natural Logarithm ($11.6400 / $11.8000)","=ln(D219/D218)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G219-H219)*(G219-H219)"
"0","2015/04/03","4/3/2015 12:00:00 AM","$11.750","0.0094","Natural Logarithm ($11.7500 / $11.6400)","=ln(D220/D219)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G220-H220)*(G220-H220)"
"0","2015/04/10","4/10/2015 12:00:00 AM","$11.730","-0.0017","Natural Logarithm ($11.7300 / $11.7500)","=ln(D221/D220)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G221-H221)*(G221-H221)"
"0","2015/04/17","4/17/2015 12:00:00 AM","$11.760","0.0026","Natural Logarithm ($11.7600 / $11.7300)","=ln(D222/D221)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G222-H222)*(G222-H222)"
"0","2015/04/24","4/24/2015 12:00:00 AM","$11.950","0.0160","Natural Logarithm ($11.9500 / $11.7600)","=ln(D223/D222)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G223-H223)*(G223-H223)"
"0","2015/05/01","5/1/2015 12:00:00 AM","$11.850","-0.0084","Natural Logarithm ($11.8500 / $11.9500)","=ln(D224/D223)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G224-H224)*(G224-H224)"
"0","2015/05/08","5/8/2015 12:00:00 AM","$11.970","0.0101","Natural Logarithm ($11.9700 / $11.8500)","=ln(D225/D224)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G225-H225)*(G225-H225)"
"0","2015/05/15","5/15/2015 12:00:00 AM","$12.030","0.0050","Natural Logarithm ($12.0300 / $11.9700)","=ln(D226/D225)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G226-H226)*(G226-H226)"
"0","2015/05/22","5/22/2015 12:00:00 AM","$12.020","-0.0008","Natural Logarithm ($12.0200 / $12.0300)","=ln(D227/D226)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G227-H227)*(G227-H227)"
"0","2015/05/29","5/29/2015 12:00:00 AM","$12.010","-0.0008","Natural Logarithm ($12.0100 / $12.0200)","=ln(D228/D227)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G228-H228)*(G228-H228)"
"0","2015/06/05","6/5/2015 12:00:00 AM","$12.190","0.0149","Natural Logarithm ($12.1900 / $12.0100)","=ln(D229/D228)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G229-H229)*(G229-H229)"
"0","2015/06/12","6/12/2015 12:00:00 AM","$12.530","0.0275","Natural Logarithm ($12.5300 / $12.1900)","=ln(D230/D229)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G230-H230)*(G230-H230)"
"0","2015/06/19","6/19/2015 12:00:00 AM","$12.395","-0.0108","Natural Logarithm ($12.3950 / $12.5300)","=ln(D231/D230)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G231-H231)*(G231-H231)"
"0","2015/06/26","6/26/2015 12:00:00 AM","$12.560","0.0132","Natural Logarithm ($12.5600 / $12.3950)","=ln(D232/D231)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G232-H232)*(G232-H232)"
"0","2015/07/03","7/3/2015 12:00:00 AM","$12.290","-0.0217","Natural Logarithm ($12.2900 / $12.5600)","=ln(D233/D232)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G233-H233)*(G233-H233)"
"0","2015/07/10","7/10/2015 12:00:00 AM","$12.330","0.0032","Natural Logarithm ($12.3300 / $12.2900)","=ln(D234/D233)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G234-H234)*(G234-H234)"
"0","2015/07/17","7/17/2015 12:00:00 AM","$12.390","0.0049","Natural Logarithm ($12.3900 / $12.3300)","=ln(D235/D234)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G235-H235)*(G235-H235)"
"0","2015/07/24","7/24/2015 12:00:00 AM","$12.200","-0.0155","Natural Logarithm ($12.2000 / $12.3900)","=ln(D236/D235)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G236-H236)*(G236-H236)"
"0","2015/07/31","7/31/2015 12:00:00 AM","$12.180","-0.0016","Natural Logarithm ($12.1800 / $12.2000)","=ln(D237/D236)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G237-H237)*(G237-H237)"
"0","2015/08/07","8/7/2015 12:00:00 AM","$12.240","0.0049","Natural Logarithm ($12.2400 / $12.1800)","=ln(D238/D237)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G238-H238)*(G238-H238)"
"0","2015/08/14","8/14/2015 12:00:00 AM","$12.280","0.0033","Natural Logarithm ($12.2800 / $12.2400)","=ln(D239/D238)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G239-H239)*(G239-H239)"
"0","2015/08/21","8/21/2015 12:00:00 AM","$11.870","-0.0340","Natural Logarithm ($11.8700 / $12.2800)","=ln(D240/D239)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G240-H240)*(G240-H240)"
